Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kristaps Porziņģis,37:32,12,28,.429,3,9,.333,4,6,.667,7,11,18,3,0,1,2,4,31,-6
Josh Richardson,35:59,4,14,.286,2,7,.286,1,2,.500,1,3,4,3,2,1,3,1,11,-10
Jalen Brunson,33:50,5,13,.385,0,2,.000,0,2,.000,0,4,4,2,0,0,3,2,10,-4
Dorian Finney-Smith,33:16,4,6,.667,0,2,.000,0,0,,3,2,5,2,1,0,2,2,8,-8
Maxi Kleber,32:07,1,4,.250,1,4,.250,0,0,,0,6,6,1,0,2,0,4,3,-9
Tim Hardaway,23:34,7,14,.500,2,7,.286,0,0,,0,5,5,1,0,0,1,1,16,-20
Trey Burke,17:34,3,8,.375,0,1,.000,0,0,,1,1,2,2,0,0,2,1,6,-7
Dwight Powell,10:28,0,2,.000,0,2,.000,0,0,,0,2,2,2,1,0,1,3,0,-9
Josh Green,8:32,3,5,.600,0,1,.000,1,2,.500,1,0,1,0,0,0,1,0,7,-8
Nate Hinton,3:34,0,1,.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,2,+3
Tyler Bey,3:34,0,0,,0,0,,0,0,,2,1,3,0,0,0,0,0,0,+3
