Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
James Harden,33:04,7,16,.438,5,10,.500,1,2,.500,1,8,9,7,1,0,6,3,20,+10
Kyrie Irving,30:28,11,18,.611,1,6,.167,4,5,.800,2,3,5,9,2,0,1,2,27,+24
DeAndre Jordan,25:58,4,8,.500,0,0,,0,0,,3,8,11,2,0,0,4,2,8,+13
Bruce Brown,25:56,6,9,.667,0,1,.000,2,2,1.000,0,4,4,3,2,0,0,1,14,+14
Joe Harris,25:22,5,7,.714,4,6,.667,0,0,,0,3,3,2,0,0,0,2,14,+20
Landry Shamet,28:47,7,12,.583,5,9,.556,0,0,,0,9,9,0,0,0,1,1,19,+30
Timothé Luwawu-Cabarrot,22:04,1,7,.143,1,6,.167,2,2,1.000,1,2,3,2,2,0,0,3,5,+23
Tyler Johnson,19:33,2,6,.333,2,5,.400,0,0,,0,3,3,0,0,0,0,0,6,+21
Nicolas Claxton,15:09,4,7,.571,0,0,,2,3,.667,0,3,3,1,4,2,0,1,10,+16
Chris Chiozza,7:17,2,2,1.000,2,2,1.000,0,0,,0,1,1,4,0,0,0,1,6,+8
Tyler Cook,6:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,+6
