Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,33:04,.592,.594,.625,.125,3.8,24.2,15.2,26.2,1.4,0.0,26.2,29.9,100,90,-1.4
Kyrie Irving,30:28,.668,.639,.333,.278,8.3,9.8,9.2,44.8,3.0,0.0,4.7,30.0,148,88,13.5
DeAndre Jordan,25:58,.500,.500,.000,.000,14.6,30.8,23.6,8.9,0.0,0.0,33.3,20.0,88,92,-8.5
Bruce Brown,25:56,.709,.667,.111,.222,0.0,15.4,8.6,14.7,3.6,0.0,0.0,16.5,153,86,7.8
Joe Harris,25:22,1.000,1.000,.857,.000,0.0,11.8,6.6,9.6,0.0,0.0,0.0,11.9,192,94,8.4
Landry Shamet,28:47,.792,.792,.750,.000,0.0,31.3,17.5,0.0,0.0,0.0,7.7,19.5,131,92,4.6
Timothé Luwawu-Cabarrot,22:04,.317,.214,.857,.286,5.7,9.1,7.6,9.3,4.2,0.0,0.0,15.4,94,85,-4.3
Tyler Johnson,19:33,.500,.500,.833,.000,0.0,15.3,8.6,0.0,0.0,0.0,0.0,13.3,99,94,-4.6
Nicolas Claxton,15:09,.601,.571,.000,.429,0.0,19.8,11.1,8.7,12.2,12.4,0.0,23.7,126,56,17.7
Chris Chiozza,7:17,1.500,1.500,1.000,.000,0.0,13.7,7.7,73.6,0.0,0.0,0.0,11.9,274,94,32.0
Tyler Cook,6:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.8,0,95,-18.4
