Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Keldon Johnson,29:12,7,11,.636,1,1,1.000,2,3,.667,0,1,1,1,1,0,2,0,17,+18
Dejounte Murray,27:46,6,9,.667,1,1,1.000,1,2,.500,0,7,7,3,1,1,1,1,14,+15
Drew Eubanks,27:34,6,6,1.000,0,0,,1,2,.500,3,10,13,2,2,1,0,2,13,+16
Derrick White,25:45,4,13,.308,3,7,.429,1,1,1.000,0,2,2,6,0,0,1,3,12,+15
Luka Šamanić,16:44,0,6,.000,0,3,.000,0,0,,0,0,0,1,1,2,2,4,0,+3
Lonnie Walker,26:08,3,11,.273,1,5,.200,2,2,1.000,0,4,4,3,1,0,3,1,9,+20
Devin Vassell,24:54,7,9,.778,4,6,.667,0,0,,0,3,3,2,0,2,1,2,18,+17
Rudy Gay,23:20,8,14,.571,2,5,.400,1,1,1.000,0,5,5,1,0,2,0,1,19,+21
Gorgui Dieng,20:01,2,3,.667,0,1,.000,1,1,1.000,2,8,10,3,0,1,0,1,5,+10
Tre Jones,10:54,1,4,.250,0,0,,0,0,,0,1,1,0,2,0,1,1,2,-3
Quinndary Weatherspoon,3:51,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,-1
Keita Bates-Diop,3:51,0,2,.000,0,0,,0,0,,0,0,0,1,2,0,0,0,0,-1
