Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Josh Richardson,35:29,5,14,.357,1,8,.125,5,5,1.000,0,6,6,1,4,0,2,3,16,+2
Dorian Finney-Smith,34:22,2,7,.286,0,4,.000,0,0,,2,6,8,1,1,0,1,1,4,+3
Kristaps Porziņģis,33:49,7,15,.467,3,6,.500,2,4,.500,1,12,13,0,0,0,1,1,19,+16
Jalen Brunson,32:53,5,11,.455,0,4,.000,1,1,1.000,0,6,6,4,2,0,2,1,11,+2
Maxi Kleber,31:16,3,8,.375,1,5,.200,1,1,1.000,1,6,7,1,0,2,2,3,8,+5
Tim Hardaway,31:24,6,15,.400,2,7,.286,5,6,.833,2,4,6,2,0,0,4,2,19,+3
Trey Burke,21:35,4,9,.444,1,4,.250,0,0,,0,2,2,6,1,0,0,0,9,+13
James Johnson,13:00,0,4,.000,0,2,.000,1,2,.500,0,4,4,3,0,1,0,1,1,+1
Dwight Powell,3:59,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1
Wesley Iwundu,2:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
