Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
De'Aaron Fox,30:48,7,17,.412,2,4,.500,2,4,.500,0,4,4,7,3,1,3,3,18,-15
Buddy Hield,29:59,3,12,.250,3,11,.273,1,2,.500,0,6,6,1,0,1,2,2,10,-21
Harrison Barnes,29:52,5,12,.417,1,5,.200,7,8,.875,1,8,9,1,1,0,0,0,18,-16
Marvin Bagley,24:05,2,9,.222,0,2,.000,1,3,.333,3,6,9,0,0,0,3,3,5,-27
Richaun Holmes,18:45,2,4,.500,0,0,,0,0,,1,2,3,0,1,0,1,5,4,-9
Cory Joseph,22:03,2,3,.667,1,1,1.000,3,4,.750,2,3,5,4,0,1,3,5,8,-30
Glenn Robinson,18:44,1,4,.250,1,3,.333,5,6,.833,0,2,2,0,0,0,0,2,8,-14
Kyle Guy,16:00,2,6,.333,0,2,.000,3,4,.750,0,3,3,5,0,0,0,0,7,-3
Nemanja Bjelica,15:55,0,4,.000,0,3,.000,2,2,1.000,0,3,3,2,0,0,1,0,2,-18
Hassan Whiteside,11:46,2,5,.400,0,0,,4,5,.800,1,1,2,0,0,3,1,0,8,-9
Justin James,7:47,2,3,.667,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,4,+1
Chimezie Metu,4:45,3,4,.750,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,7,+2
Robert Woodard,4:45,2,6,.333,0,1,.000,0,0,,3,3,6,0,0,0,0,0,4,+2
Jahmi'us Ramsey,4:45,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+2
