Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,32:01,5,11,.455,1,1,1.000,5,6,.833,0,1,1,7,1,0,5,2,16,+18
LeBron James,31:12,8,14,.571,4,7,.571,5,5,1.000,1,11,12,12,0,1,4,0,25,0
Kentavious Caldwell-Pope,26:57,2,5,.400,2,4,.500,2,2,1.000,0,3,3,5,0,0,1,1,8,+4
Markieff Morris,19:19,4,10,.400,1,3,.333,3,4,.750,3,4,7,1,0,0,3,3,12,0
Damian Jones,16:32,3,3,1.000,0,0,,2,2,1.000,1,2,3,0,1,1,0,4,8,+1
Montrezl Harrell,29:17,11,16,.688,0,0,,3,4,.750,4,0,4,6,1,1,0,1,25,+17
Talen Horton-Tucker,26:19,6,9,.667,0,1,.000,4,4,1.000,0,7,7,4,0,0,0,2,16,+8
Kyle Kuzma,25:37,7,12,.583,2,4,.500,0,1,.000,1,2,3,1,0,0,0,0,16,+10
Wesley Matthews,24:43,2,5,.400,2,5,.400,0,0,,0,2,2,1,0,0,0,2,6,+20
Alfonzo McKinnie,6:34,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,5,+2
Devontae Cacok,1:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
