Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,240,55,107,.514,17,43,.395,7,7,1.000,5,40,45,36,8,3,3,18,134
WAS,0,240,39,84,.464,9,25,.360,19,28,.679,7,42,49,27,2,1,16,12,106
