Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mikal Bridges,33:46,7,14,.500,1,5,.200,0,0,,1,2,3,2,0,1,0,3,15,+28
Devin Booker,26:29,11,24,.458,3,8,.375,2,2,1.000,1,5,6,6,2,1,1,2,27,+24
Chris Paul,25:00,6,11,.545,0,2,.000,1,1,1.000,1,4,5,10,1,0,0,1,13,+25
Deandre Ayton,24:55,7,10,.700,0,1,.000,0,0,,0,10,10,1,2,1,0,2,14,+22
Jae Crowder,21:50,4,7,.571,3,4,.750,0,0,,0,1,1,2,1,0,0,0,11,+19
Cameron Payne,23:00,6,9,.667,2,4,.500,0,0,,0,1,1,7,1,0,0,1,14,+3
Jevon Carter,21:31,5,12,.417,4,10,.400,0,0,,1,5,6,1,0,0,0,2,14,+4
Dario Šarić,18:50,4,8,.500,1,2,.500,0,0,,1,2,3,3,1,0,0,1,9,+4
Cameron Johnson,17:04,4,6,.667,2,3,.667,2,2,1.000,0,4,4,1,0,0,1,5,12,-1
Torrey Craig,14:50,1,3,.333,1,3,.333,0,0,,0,4,4,2,0,0,1,1,3,+6
Frank Kaminsky,4:15,0,1,.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,2,+2
Ty-Shon Alexander,4:15,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+2
Jalen Smith,4:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
