Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,43,89,.483,7,28,.250,13,17,.765,7,34,41,26,5,3,6,19,106
UTA,1,240,37,79,.468,13,36,.361,26,27,.963,6,37,43,16,6,5,10,18,113
