Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,44,96,.458,15,41,.366,11,15,.733,10,36,46,32,8,9,11,23,114
SAS,1,240,47,100,.470,14,34,.412,11,16,.688,14,39,53,36,4,3,16,20,119
