Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,265,.556,.543,.423,.163,21.4,86.8,47.9,59.2,7.6,15.5,15.2,100.0,104.9,107.4
WAS,265,.575,.536,.260,.344,13.2,78.6,52.1,53.2,7.6,6.7,12.6,100.0,107.4,104.9
