Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
POR,240,.515,.460,.494,.287,29.2,78.3,53.2,33.3,8.6,17.4,11.7,100.0,108.3,99.7
NOP,240,.495,.458,.446,.301,21.7,70.8,46.8,72.7,6.4,11.4,11.3,100.0,99.7,108.3
