Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bam Adebayo,33:08,.709,.667,.000,.667,12.3,23.5,17.2,28.7,4.5,3.6,34.0,16.0,110,103,5.2
Jimmy Butler,32:26,.495,.438,.375,.313,0.0,16.0,7.0,53.5,3.1,0.0,5.2,26.7,108,110,9.3
Duncan Robinson,29:11,.603,.583,.833,.083,0.0,8.9,3.9,14.4,0.0,0.0,19.4,23.9,90,119,-2.2
Trevor Ariza,26:01,.556,.556,.556,.000,0.0,29.9,13.2,0.0,3.8,4.6,0.0,15.6,101,102,4.6
Kendrick Nunn,20:39,.474,.438,.750,.125,4.9,18.8,11.1,38.7,2.4,0.0,26.2,25.0,83,111,-4.8
Goran Dragić,27:56,.413,.273,.636,.727,7.3,18.6,12.3,26.6,0.0,0.0,6.4,25.1,96,116,-4.1
Tyler Herro,27:18,.455,.455,.273,.000,0.0,9.5,4.2,0.0,3.6,0.0,21.4,23.1,64,110,-7.2
Andre Iguodala,18:59,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,5.2,0.0,20.0,11.9,0,109,-12.8
Precious Achiuwa,8:55,.500,.500,.000,.000,11.5,14.5,12.8,0.0,5.6,0.0,0.0,10.1,113,104,-3.0
Nemanja Bjelica,5:57,.000,.000,1.000,.000,0.0,0.0,0.0,26.0,0.0,0.0,0.0,15.2,26,121,-12.4
Gabe Vincent,3:10,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0,121,-31.3
Max Strus,3:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-9.6
KZ Okpala,3:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-7.2
