Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,0,240,31,82,.378,9,44,.205,15,19,.789,8,28,36,24,13,2,16,20,86
PHO,1,240,38,82,.463,13,42,.310,17,18,.944,9,39,48,28,11,2,19,18,106
