Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DAL,240,.696,.669,.430,.233,25.0,83.0,61.2,47.9,4.3,6.3,9.5,100.0,141.6,98.7
POR,240,.472,.433,.461,.213,17.0,75.0,38.8,50.0,7.5,6.1,5.8,100.0,98.7,141.6
