Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,29:36,13,19,.684,8,9,.889,3,6,.500,2,5,7,4,0,0,5,2,37,+24
Josh Richardson,29:31,8,11,.727,2,4,.500,3,3,1.000,0,3,3,4,0,0,0,1,21,+29
Dorian Finney-Smith,28:07,4,8,.500,3,6,.500,2,2,1.000,2,3,5,2,0,0,1,3,13,+32
Maxi Kleber,25:28,3,4,.750,2,3,.667,0,0,,0,7,7,1,1,0,0,2,8,+16
Kristaps Porziņģis,25:02,3,7,.429,2,4,.500,4,4,1.000,1,7,8,4,1,2,1,0,12,+30
Jalen Brunson,19:03,2,7,.286,0,2,.000,0,0,,1,2,3,1,0,0,1,1,4,+25
Tim Hardaway,18:51,4,9,.444,1,5,.200,2,2,1.000,0,6,6,0,0,0,1,2,11,+22
Dwight Powell,13:20,4,4,1.000,1,1,1.000,2,2,1.000,1,1,2,1,0,1,0,1,11,+9
Wesley Iwundu,12:00,1,3,.333,0,0,,1,1,1.000,0,5,5,0,1,0,0,2,3,+6
Josh Green,9:36,2,4,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,4,+5
Nate Hinton,8:57,2,3,.667,0,1,.000,0,0,,0,1,1,2,1,0,1,0,4,0
Trey Burke,8:34,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,2,2,+2
Tyler Bey,6:52,0,3,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,0,-1
Boban Marjanović,5:03,1,2,.500,0,0,,0,0,,1,1,2,1,0,0,0,0,2,+1
