Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.503,.464,.323,.198,18.9,85.7,48.4,61.5,11.6,12.2,8.7,100.0,101.6,96.7
GSW,240,.540,.517,.430,.174,14.3,81.1,51.6,76.3,3.9,9.2,17.8,100.0,96.7,101.6
