Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Edwards,33:09,.398,.370,.435,.087,8.2,6.3,7.3,15.8,2.7,0.0,14.3,32.8,79,125,-8.7
Karl-Anthony Towns,32:00,.508,.464,.357,.286,8.5,39.1,22.7,15.0,0.0,0.0,20.2,24.1,91,123,-6.4
Jake Layman,25:58,.799,.786,.429,.571,3.5,0.0,1.9,6.2,3.4,0.0,10.2,14.7,143,125,3.9
Ricky Rubio,24:22,.842,.818,.545,.182,3.7,12.8,8.0,70.3,1.8,0.0,29.6,27.1,125,125,11.0
Jarred Vanderbilt,17:55,.750,.750,.000,.000,0.0,0.0,0.0,0.0,4.9,0.0,20.0,10.9,106,121,-4.4
Jaden McDaniels,29:52,.317,.286,.571,.286,0.0,24.5,11.4,9.0,0.0,0.0,0.0,10.3,79,127,-7.8
Jordan McLaughlin,23:38,.286,.286,.429,.000,3.8,13.2,8.2,23.3,5.6,3.4,12.5,13.2,78,114,-2.3
Jaylen Nowell,23:05,.354,.278,.556,.222,0.0,4.5,2.1,17.9,0.0,0.0,9.2,18.4,81,131,-11.6
Naz Reid,16:00,.509,.417,.500,.333,5.7,26.1,15.2,0.0,2.8,5.1,12.7,19.2,96,116,-4.1
Jarrett Culver,14:01,.250,.250,.125,.000,12.9,7.4,10.4,0.0,0.0,0.0,11.1,25.1,58,131,-20.6
