Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIN,240,.491,.453,.417,.188,22.6,71.7,45.5,64.1,10.1,3.4,15.5,100.0,93.8,124.1
CHO,240,.629,.607,.398,.214,28.3,77.4,54.5,64.7,12.9,12.5,13.7,100.0,124.1,93.8
