Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,33:09,8,23,.348,1,10,.100,2,2,1.000,3,2,5,3,2,0,4,2,19,-24
Karl-Anthony Towns,32:00,6,14,.429,1,5,.200,3,4,.750,3,12,15,3,0,0,4,4,16,-27
Jake Layman,25:58,5,7,.714,1,3,.333,3,4,.750,1,0,1,1,2,0,1,0,14,-21
Ricky Rubio,24:22,7,11,.636,4,6,.667,2,2,1.000,1,3,4,9,1,0,5,1,20,-10
Jarred Vanderbilt,17:55,3,4,.750,0,0,,0,0,,0,0,0,0,2,0,1,2,6,-7
Jaden McDaniels,29:52,2,7,.286,0,4,.000,1,2,.500,0,7,7,2,0,0,0,0,5,-26
Jordan McLaughlin,23:38,2,7,.286,0,3,.000,0,0,,1,3,4,4,3,1,1,2,4,-23
Jaylen Nowell,23:05,2,9,.222,1,5,.200,2,2,1.000,0,1,1,3,0,0,1,3,7,-16
Naz Reid,16:00,2,6,.333,1,3,.333,2,2,1.000,1,4,5,0,1,1,1,2,7,-6
Jarrett Culver,14:01,2,8,.250,0,1,.000,0,0,,2,1,3,0,0,0,1,2,4,-5
