Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,31:49,4,20,.200,1,8,.125,4,4,1.000,1,0,1,1,2,0,1,1,13,-15
Jaylen Brown,29:29,6,16,.375,0,6,.000,5,5,1.000,1,3,4,5,1,0,2,1,17,-13
Jeff Teague,28:34,4,9,.444,0,1,.000,6,6,1.000,0,5,5,5,1,1,1,2,14,-22
Tristan Thompson,25:48,5,10,.500,0,0,,3,4,.750,8,5,13,0,1,0,0,2,13,-7
Daniel Theis,11:20,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,2,0,+2
Grant Williams,20:37,0,3,.000,0,2,.000,0,0,,0,2,2,1,1,1,1,1,0,-23
Payton Pritchard,17:00,1,5,.200,0,1,.000,1,1,1.000,0,1,1,0,1,0,0,1,3,-12
Robert Williams,14:25,3,5,.600,0,0,,0,0,,0,4,4,1,0,1,0,1,6,-20
Aaron Nesmith,14:16,5,7,.714,3,4,.750,0,2,.000,1,2,3,0,1,0,1,2,13,+4
Javonte Green,13:14,3,3,1.000,0,0,,0,0,,1,1,2,0,1,0,0,2,6,+10
Carsen Edwards,12:13,5,8,.625,1,4,.250,0,0,,0,1,1,1,0,0,0,0,11,+7
Tremont Waters,7:45,4,4,1.000,3,3,1.000,0,0,,0,0,0,5,1,0,0,0,11,+12
Tacko Fall,7:45,1,1,1.000,0,0,,0,0,,0,0,0,1,0,2,0,1,2,+12
Semi Ojeleye,5:45,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,0,3,-10
