Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Donovan Mitchell,27:28,9,18,.500,3,8,.375,2,3,.667,2,5,7,6,1,0,2,1,23,+28
Mike Conley,26:57,6,11,.545,5,9,.556,0,0,,1,0,1,1,3,0,2,3,17,+40
Royce O'Neale,26:28,3,6,.500,3,6,.500,0,0,,0,4,4,3,0,0,1,2,9,+26
Bojan Bogdanović,26:00,3,13,.231,3,9,.333,5,6,.833,1,6,7,8,0,0,1,1,14,+36
Rudy Gobert,24:06,4,6,.667,0,0,,3,4,.750,4,10,14,2,0,1,0,1,11,+38
Jordan Clarkson,18:36,5,10,.500,1,5,.200,3,3,1.000,0,2,2,1,1,0,1,1,14,+12
Georges Niang,18:09,3,7,.429,1,2,.500,0,0,,0,4,4,0,1,0,4,4,7,-13
Joe Ingles,17:55,5,8,.625,3,6,.500,0,0,,0,0,0,3,0,1,1,1,13,+8
Derrick Favors,14:17,4,6,.667,0,0,,1,2,.500,4,4,8,1,0,1,0,2,9,+2
Miye Oni,11:13,0,3,.000,0,3,.000,1,2,.500,0,3,3,0,0,0,1,1,1,-19
Udoka Azubuike,9:37,1,2,.500,0,0,,2,2,1.000,2,2,4,0,0,1,1,3,4,-21
Juwan Morgan,9:37,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,-21
Shaquille Harrison,9:37,1,2,.500,0,0,,0,0,,0,2,2,2,0,0,1,0,2,-21
