Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,1,240,38,76,.500,8,20,.400,9,19,.474,6,39,45,21,3,4,22,21,93
PHI,0,240,44,94,.468,12,38,.316,17,25,.680,13,34,47,24,11,10,9,17,117
