Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Darius Bazley,35:41,7,12,.583,3,4,.750,0,0,,1,8,9,5,1,0,9,2,17,-19
Théo Maledon,29:33,3,11,.273,2,4,.500,0,3,.000,0,2,2,5,0,0,2,2,8,-16
Luguentz Dort,28:49,6,12,.500,2,4,.500,1,3,.333,0,5,5,1,1,1,3,4,15,-14
Moses Brown,19:05,3,5,.600,0,0,,0,0,,2,4,6,0,0,0,1,2,6,-15
Aleksej Pokusevski,8:28,0,2,.000,0,1,.000,0,0,,0,3,3,1,0,0,1,2,0,-7
Tony Bradley,25:29,7,11,.636,0,0,,2,4,.500,3,11,14,1,0,3,1,3,16,-13
Jaylen Hoard,24:16,3,6,.500,0,1,.000,2,2,1.000,0,1,1,1,1,0,2,0,8,-10
Ty Jerome,21:49,4,6,.667,1,3,.333,3,5,.600,0,4,4,5,0,0,3,3,12,-9
Sviatoslav Mykhailiuk,20:44,3,7,.429,0,2,.000,0,0,,0,0,0,1,0,0,0,1,6,-12
Kenrich Williams,20:38,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,2,4,-3
Justin Robinson,5:28,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-2
