Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,1,240,35,70,.500,17,38,.447,32,38,.842,11,36,47,22,6,6,18,20,119
PHI,0,240,40,94,.426,9,28,.321,15,20,.750,13,23,36,15,12,3,9,26,104
