Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,1,240,44,88,.500,12,34,.353,8,10,.800,10,27,37,30,9,5,15,28,108
NOP,0,240,41,85,.482,8,28,.286,23,30,.767,14,31,45,26,8,7,16,12,113
