Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Bazley,33:06,.504,.500,.333,.133,7.3,16.4,12.5,5.1,0.0,2.5,23.9,27.0,81,114,-9.3
Luguentz Dort,31:07,.783,.767,.533,.533,0.0,11.6,6.6,13.3,1.5,0.0,5.1,26.8,148,115,10.3
Aleksej Pokusevski,28:26,.286,.286,.571,.000,0.0,22.3,12.7,27.9,0.0,17.5,6.7,22.6,77,103,-2.8
Théo Maledon,27:56,.712,.600,.200,.600,0.0,13.0,7.4,10.8,0.0,0.0,32.2,14.3,102,118,-7.9
Moses Brown,20:15,.000,.000,.000,.000,5.9,13.4,10.2,0.0,0.0,0.0,25.0,8.4,19,117,-17.7
Kenrich Williams,21:17,1.020,1.000,.400,.400,11.3,0.0,4.9,16.1,4.5,0.0,14.5,13.8,176,114,13.0
Isaiah Roby,20:56,.799,.750,.167,.333,11.5,26.0,19.7,24.7,2.3,4.0,30.4,20.2,122,103,4.6
Ty Jerome,19:36,.450,.450,.500,.000,0.0,9.2,5.3,49.6,4.9,0.0,28.6,30.5,85,108,-0.8
Tony Bradley,19:30,.840,.667,.000,1.333,12.3,4.6,7.9,0.0,0.0,0.0,0.0,10.4,187,122,-2.0
Sviatoslav Mykhailiuk,17:51,.333,.333,.500,.000,0.0,20.3,11.6,8.5,0.0,0.0,25.0,19.2,57,114,-17.3
