Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
OKC,240,.581,.537,.402,.256,22.5,69.8,49.5,59.5,6.0,13.8,18.7,100.0,105.9,111.9
TOR,240,.526,.474,.396,.250,30.2,77.5,50.5,62.2,9.0,10.2,10.9,100.0,111.9,105.9
