Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Doug McDermott,36:33,9,16,.563,3,6,.500,5,5,1.000,0,3,3,3,0,0,1,2,26,+16
Myles Turner,33:45,6,11,.545,2,4,.500,5,7,.714,2,8,10,1,1,2,0,4,19,+14
Malcolm Brogdon,33:13,5,13,.385,2,5,.400,6,6,1.000,1,5,6,8,1,1,2,2,18,+8
Justin Holiday,29:42,5,9,.556,3,7,.429,2,2,1.000,0,2,2,2,1,0,2,2,15,-12
Domantas Sabonis,27:13,7,14,.500,0,3,.000,0,0,,4,9,13,7,1,1,3,4,14,-13
T.J. McConnell,32:24,3,8,.375,0,1,.000,0,0,,0,3,3,12,4,2,1,3,6,+32
Aaron Holiday,22:54,7,11,.636,1,2,.500,3,4,.750,0,2,2,1,0,0,0,3,18,+15
Jeremy Lamb,19:11,2,5,.400,1,3,.333,2,3,.667,0,4,4,0,0,0,0,1,7,+8
JaKarr Sampson,4:27,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-7
Kelan Martin,0:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
