Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
IND,240,.620,.573,.348,.303,18.4,83.7,53.1,75.6,7.9,10.2,8.2,100.0,123.7,111.8
ATL,240,.564,.528,.344,.256,16.3,81.6,46.9,81.4,4.9,6.9,9.9,100.0,111.8,123.7
