Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,44:44,.558,.523,.045,.318,2.8,8.8,6.1,21.2,0.0,0.0,3.8,24.5,120,124,0.3
Russell Westbrook,43:32,.313,.289,.316,.211,2.8,36.1,21.3,59.3,1.1,0.0,25.2,26.8,82,110,-5.6
Raul Neto,38:34,.916,.864,.636,.545,0.0,5.1,2.8,13.1,2.5,0.0,18.0,18.2,145,120,8.2
Alex Len,13:47,1.025,1.000,.000,.500,17.9,14.2,15.9,15.0,0.0,0.0,0.0,14.9,217,122,12.0
Anthony Gill,8:52,.000,.000,.500,.000,0.0,11.1,6.2,0.0,0.0,0.0,0.0,19.0,0,123,-27.0
Dāvis Bertāns,34:59,.686,.563,1.000,.625,0.0,14.0,7.8,0.0,0.0,0.0,0.0,12.3,146,122,-2.4
Robin Lopez,23:21,.847,.750,.000,1.750,31.7,4.2,16.4,0.0,0.0,10.2,6.6,27.3,173,121,17.7
Ish Smith,19:23,.167,.167,.333,.000,0.0,10.1,5.6,7.1,2.5,0.0,0.0,13.0,49,118,-12.6
Daniel Gafford,15:02,.000,.000,.000,.000,0.0,19.6,10.9,8.6,0.0,15.8,0.0,2.8,57,111,-0.2
Chandler Hutchison,12:40,.444,.357,.143,.286,9.7,0.0,4.3,12.8,0.0,0.0,11.3,29.5,95,128,-8.9
Garrison Mathews,10:02,.752,.750,.750,.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,146,128,6.1
