Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,44:44,11,22,.500,1,1,1.000,5,7,.714,1,4,5,5,0,0,1,0,28,+7
Russell Westbrook,43:32,5,19,.263,1,6,.167,2,4,.500,1,16,17,17,1,0,7,6,13,+8
Raul Neto,38:34,7,11,.636,5,7,.714,6,6,1.000,0,2,2,3,2,0,3,3,25,-3
Alex Len,13:47,4,4,1.000,0,0,,2,2,1.000,2,2,4,1,0,0,0,2,10,+2
Anthony Gill,8:52,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-20
Dāvis Bertāns,34:59,3,8,.375,3,8,.375,5,5,1.000,0,5,5,0,0,0,0,5,14,+19
Robin Lopez,23:21,6,8,.750,0,0,,12,14,.857,6,1,7,0,0,3,1,0,24,+9
Ish Smith,19:23,1,6,.167,0,2,.000,0,0,,0,2,2,1,1,0,0,2,2,-4
Daniel Gafford,15:02,0,1,.000,0,0,,0,0,,0,3,3,1,0,3,0,1,0,0
Chandler Hutchison,12:40,2,7,.286,1,1,1.000,2,2,1.000,1,0,1,1,0,0,1,1,7,-6
Garrison Mathews,10:02,2,4,.500,2,3,.667,2,3,.667,0,0,0,0,0,0,0,1,8,-2
