Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
De'Aaron Fox,40:14,11,24,.458,2,10,.200,8,10,.800,3,4,7,6,1,0,3,5,32,-5
Harrison Barnes,39:21,4,9,.444,0,3,.000,3,3,1.000,3,4,7,5,0,0,3,3,11,-7
Buddy Hield,36:48,4,16,.250,2,11,.182,0,0,,3,1,4,5,0,0,0,3,10,-15
Richaun Holmes,35:21,9,15,.600,0,0,,2,3,.667,5,7,12,1,0,1,3,4,20,-2
Marvin Bagley,23:48,6,10,.600,0,1,.000,0,0,,5,2,7,1,0,0,2,4,12,-12
Tyrese Haliburton,24:04,3,10,.300,2,6,.333,0,0,,0,3,3,4,2,0,1,3,8,-9
Nemanja Bjelica,18:00,2,5,.400,0,0,,0,0,,2,1,3,2,1,0,0,2,4,-19
Cory Joseph,17:44,3,8,.375,1,5,.200,0,0,,1,3,4,2,1,0,0,2,7,-6
Jahmi'us Ramsey,1:10,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0
Kyle Guy,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
DaQuan Jeffries,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Justin James,1:10,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0
