Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,34:11,.615,.615,.385,.000,17.1,15.2,16.2,0.0,1.5,3.7,18.8,21.4,108,119,0.6
LeBron James,32:59,.624,.630,.261,.261,0.0,31.5,14.9,51.9,0.0,0.0,10.5,39.6,120,121,10.9
Kentavious Caldwell-Pope,28:34,.507,.438,.625,.250,4.1,0.0,2.2,4.8,0.0,0.0,25.3,19.0,84,127,-11.1
Wesley Matthews,24:05,.250,.250,.500,.000,4.9,5.4,5.1,5.2,0.0,0.0,20.0,9.5,64,126,-11.5
Marc Gasol,19:40,.633,.600,.800,.600,6.0,13.2,9.4,20.8,5.3,6.4,32.2,21.6,100,108,7.8
Talen Horton-Tucker,27:39,.436,.333,.333,.333,0.0,9.4,4.5,24.9,0.0,4.6,8.8,18.7,104,122,-2.6
Alex Caruso,25:43,.200,.200,.200,.000,4.6,20.2,12.0,14.7,6.1,0.0,28.6,12.4,60,109,-3.8
Montrezl Harrell,15:17,.625,.625,.000,.000,7.7,25.5,16.1,0.0,0.0,0.0,0.0,23.9,128,121,-0.4
Quinn Cook,11:20,.700,.700,.400,.000,0.0,0.0,0.0,0.0,0.0,11.1,0.0,20.1,137,121,8.5
Markieff Morris,9:55,.000,.000,.500,.000,0.0,13.1,6.2,0.0,0.0,0.0,0.0,9.2,0,122,-20.5
Alfonzo McKinnie,4:21,1.500,1.500,1.000,.000,0.0,100.0,56.6,0.0,0.0,0.0,0.0,10.5,300,103,25.7
Jared Dudley,3:08,,,,,0.0,0.0,0.0,38.3,0.0,0.0,,0.0,220,125,1.4
Devontae Cacok,3:08,,,,,0.0,0.0,0.0,0.0,16.7,0.0,,0.0,0,88,11.0
