Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,35:41,.654,.654,.538,.000,0.0,11.2,6.3,34.1,1.5,3.4,18.8,21.7,117,104,1.8
Isaac Okoro,31:31,.376,.250,.250,.375,4.1,12.7,9.0,13.5,3.4,3.8,0.0,14.3,106,99,-2.1
Jarrett Allen,30:26,.644,.556,.111,.667,8.5,19.7,14.8,10.8,0.0,3.9,0.0,18.5,147,105,2.3
Kevin Love,26:41,.638,.583,.417,.250,19.4,26.2,23.3,27.5,0.0,0.0,0.0,24.1,151,104,8.4
Dean Wade,25:36,.600,.600,.800,.000,5.1,27.3,17.6,11.3,0.0,0.0,0.0,9.4,140,104,0.4
Taurean Prince,28:45,.930,.923,.615,.077,0.0,13.9,7.9,22.8,1.9,4.2,30.9,32.7,107,102,11.1
Larry Nance,19:34,.285,.143,.429,.571,0.0,10.2,5.8,7.1,11.0,0.0,18.6,26.6,58,83,-10.4
Matthew Dellavedova,16:29,.333,.333,.333,.000,0.0,0.0,0.0,25.6,0.0,0.0,0.0,8.8,115,113,-8.8
Isaiah Hartenstein,12:57,.667,.667,.000,.000,10.0,23.2,17.4,16.7,4.2,27.8,40.0,37.3,75,78,-0.4
Cedi Osman,12:18,.568,,,,0.0,8.1,4.6,10.5,0.0,0.0,0.0,3.5,152,109,-8.7
