Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
TOR,0,240,38,78,.487,12,35,.343,22,23,.957,2,35,37,26,6,6,9,21,110
MIL,1,240,35,88,.398,10,34,.294,16,23,.696,15,37,52,23,6,2,15,23,96
