Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Fred VanVleet,40:16,5,15,.333,3,8,.375,4,4,1.000,0,5,5,8,1,1,2,4,17,+11
Pascal Siakam,37:58,9,18,.500,2,4,.500,7,7,1.000,0,6,6,5,1,2,1,1,27,+10
DeAndre' Bembry,36:51,2,3,.667,1,2,.500,0,0,,0,2,2,4,0,0,1,2,5,+12
Norman Powell,30:36,9,12,.750,4,7,.571,7,8,.875,0,4,4,3,2,0,1,5,29,+12
OG Anunoby,26:32,4,12,.333,0,6,.000,2,2,1.000,0,7,7,1,0,1,0,1,10,+2
Chris Boucher,22:21,4,7,.571,0,2,.000,0,0,,1,6,7,1,2,0,1,2,8,+4
Matt Thomas,16:44,2,5,.400,1,3,.333,0,0,,0,1,1,1,0,0,0,1,5,+13
Aron Baynes,14:47,2,3,.667,0,0,,2,2,1.000,1,2,3,2,0,1,3,3,6,+19
Yuta Watanabe,5:37,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,1,0,-3
Malachi Flynn,4:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-7
Stanley Johnson,1:19,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-1
Terence Davis,1:19,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-1
Paul Watson,1:01,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1
