Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,36:18,.434,.409,.091,.227,6.3,26.4,16.7,73.2,0.0,0.0,19.9,35.0,95,109,-1.3
Bradley Beal,35:44,.618,.568,.364,.318,0.0,6.0,3.1,16.6,5.1,0.0,19.3,36.6,96,102,3.5
Deni Avdija,28:06,1.215,1.500,1.000,1.000,0.0,15.2,7.9,4.8,1.6,0.0,25.8,5.8,140,108,0.8
Thomas Bryant,25:33,.372,.385,.231,.077,4.5,16.7,10.8,0.0,0.0,3.2,13.0,25.4,64,108,-15.0
Isaac Bonga,16:43,.727,.833,.333,.333,6.8,12.8,9.9,17.3,5.4,0.0,22.5,11.2,120,100,6.1
Ish Smith,22:53,.444,.357,.286,.286,0.0,18.6,9.6,18.1,0.0,3.6,11.3,16.3,93,108,-2.2
Troy Brown,22:26,.500,.500,.667,.000,0.0,14.3,7.4,5.8,0.0,0.0,0.0,5.6,106,111,-4.2
Dāvis Bertāns,20:08,.888,.857,.857,.286,0.0,15.9,8.2,8.1,0.0,4.0,0.0,16.5,162,108,14.3
Robin Lopez,16:32,.500,.500,.333,.000,6.9,12.9,10.0,0.0,0.0,4.9,40.0,12.7,64,108,-11.1
Raul Neto,9:42,.431,.000,.000,3.000,0.0,0.0,0.0,12.7,0.0,0.0,0.0,10.1,110,115,-6.6
Moritz Wagner,5:55,1.000,1.000,.000,.000,0.0,36.1,18.6,35.6,0.0,0.0,0.0,14.2,207,105,8.9
