Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Russell Westbrook,36:18,9,22,.409,0,2,.000,3,5,.600,2,9,11,15,0,0,6,3,21,+10
Bradley Beal,35:44,11,22,.500,3,8,.375,6,7,.857,0,2,2,3,4,0,6,3,31,+6
Deni Avdija,28:06,2,2,1.000,2,2,1.000,1,2,.500,0,4,4,1,1,0,1,3,7,+14
Thomas Bryant,25:33,5,13,.385,0,3,.000,0,1,.000,1,4,5,0,0,1,2,5,10,+2
Isaac Bonga,16:43,2,3,.667,1,1,1.000,0,1,.000,1,2,3,2,2,0,1,2,5,+7
Ish Smith,22:53,2,7,.286,1,2,.500,2,2,1.000,0,4,4,3,0,1,1,1,7,-21
Troy Brown,22:26,1,3,.333,1,2,.500,0,0,,0,3,3,1,0,0,0,2,3,-23
Dāvis Bertāns,20:08,4,7,.571,4,6,.667,2,2,1.000,0,3,3,1,0,1,0,0,14,-3
Robin Lopez,16:32,1,3,.333,1,1,1.000,0,0,,1,2,3,0,0,1,2,4,3,-16
Raul Neto,9:42,0,1,.000,0,0,,2,3,.667,0,0,0,1,0,0,0,0,2,-14
Moritz Wagner,5:55,2,2,1.000,0,0,,0,0,,0,2,2,1,0,0,0,3,4,+8
