Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Buddy Hield,33:55,.504,.469,.563,.125,0.0,0.0,0.0,15.4,1.4,2.4,5.6,24.8,97,120,-1.0
Harrison Barnes,28:54,.683,.667,.167,.500,0.0,26.4,14.0,0.0,0.0,0.0,12.0,13.5,113,120,-3.4
Marvin Bagley,27:28,.423,.423,.154,.000,0.0,31.8,16.8,6.4,1.8,0.0,18.8,27.4,66,115,-10.2
De'Aaron Fox,26:34,.410,.333,.167,.500,0.0,0.0,0.0,25.1,0.0,0.0,25.5,34.8,70,125,-18.7
Richaun Holmes,24:53,.680,.600,.000,.400,9.9,39.5,25.6,0.0,3.9,3.3,25.4,14.9,108,106,-0.8
Tyrese Haliburton,26:32,.952,.929,.571,.286,4.6,0.0,2.2,40.3,0.0,0.0,0.0,14.0,194,125,11.5
Cory Joseph,20:16,.781,.625,.500,1.000,0.0,10.8,5.7,15.2,2.4,0.0,14.8,15.7,139,118,3.5
Glenn Robinson,15:54,.000,.000,.000,.000,0.0,6.9,3.6,8.4,0.0,0.0,50.0,5.9,28,124,-10.0
Nemanja Bjelica,11:07,.500,.500,.333,.000,0.0,29.4,15.6,27.3,0.0,0.0,0.0,12.7,117,120,5.1
Hassan Whiteside,10:24,.615,.750,.000,.500,0.0,21.0,11.1,0.0,0.0,15.6,0.0,22.1,106,107,4.9
Kyle Guy,5:45,.868,.750,.500,1.000,0.0,37.9,20.1,30.2,0.0,0.0,0.0,23.6,179,118,20.7
Robert Woodard,2:46,.347,.500,.500,1.000,0.0,39.4,20.9,0.0,0.0,0.0,25.8,66.0,43,118,-33.8
Jahmi'us Ramsey,2:46,1.000,1.000,.000,.000,0.0,39.4,20.9,0.0,0.0,0.0,0.0,17.0,200,118,10.9
Justin James,2:46,,,,,0.0,0.0,0.0,48.2,0.0,0.0,,0.0,228,125,7.2
