Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,0,240,43,85,.506,10,29,.345,13,20,.650,9,40,49,26,9,7,15,21,109
CLE,1,240,37,92,.402,12,44,.273,18,24,.750,13,32,45,30,12,3,11,15,104
