Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Harris,34:11,.594,.594,.250,.000,0.0,15.9,9.0,32.4,0.0,5.9,0.0,20.6,134,108,2.3
Cole Anthony,31:08,.634,.542,.333,.417,3.8,8.7,6.6,13.7,0.0,0.0,26.0,27.2,101,114,-8.9
Chuma Okeke,26:41,.699,.708,.500,.167,0.0,10.2,5.7,17.7,5.5,3.7,13.4,24.6,120,99,10.4
James Ennis,23:02,.694,.625,.250,1.000,5.1,27.5,17.7,10.7,0.0,0.0,34.2,16.8,101,107,-5.8
Wendell Carter,21:06,.425,.400,.000,.400,5.5,25.8,16.9,11.8,2.3,9.5,14.5,14.4,94,97,-5.3
Dwayne Bacon,31:14,.563,.542,.250,.417,3.7,5.8,4.9,9.1,1.6,0.0,6.6,21.5,114,112,-3.0
Mohamed Bamba,24:16,.500,.500,.556,.000,14.5,14.9,14.7,11.3,2.0,8.2,18.2,20.0,100,103,-3.0
R.J. Hampton,20:21,.340,.400,.200,.400,0.0,31.2,17.6,12.3,2.4,0.0,0.0,12.7,85,100,-6.4
Chasson Randle,16:52,.714,.714,.571,.000,0.0,5.4,3.0,18.0,5.8,0.0,0.0,18.3,147,103,10.2
Moritz Wagner,8:31,.333,.333,.333,.000,13.7,10.6,12.0,15.1,0.0,0.0,25.0,20.7,77,113,-15.8
Donta Hall,2:38,,,,,44.5,0.0,19.4,0.0,0.0,0.0,,0.0,218,118,-6.5
