Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,45:03,6,16,.375,1,1,1.000,0,0,,4,6,10,12,2,2,7,5,13,-7
Tobias Harris,43:54,8,23,.348,1,4,.250,2,2,1.000,2,7,9,4,2,1,2,1,19,-5
Danny Green,34:30,6,15,.400,6,14,.429,0,0,,0,6,6,0,1,1,0,3,18,-6
Seth Curry,26:15,4,11,.364,2,8,.250,0,1,.000,0,4,4,3,2,0,3,1,10,-4
Tony Bradley,15:47,3,4,.750,0,0,,0,0,,3,3,6,2,1,0,1,2,6,+8
Dwight Howard,29:32,6,11,.545,0,0,,1,2,.500,3,12,15,0,1,1,2,5,13,-13
Shake Milton,20:20,7,15,.467,1,3,.333,0,0,,0,3,3,4,1,0,3,3,15,+17
Furkan Korkmaz,19:39,3,6,.500,3,4,.750,2,3,.667,0,2,2,2,0,1,2,0,11,-3
Matisse Thybulle,19:39,0,3,.000,0,2,.000,0,0,,1,2,3,1,2,1,0,1,0,-3
Mike Scott,10:21,0,5,.000,0,5,.000,0,0,,0,1,1,0,2,0,0,2,0,-4
