Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,40:21,.618,.520,.320,.520,0.0,21.8,13.0,57.5,1.2,2.0,16.3,39.7,115,102,9.6
Kyrie Irving,33:10,.579,.545,.364,.136,0.0,16.9,10.0,18.0,4.2,2.5,0.0,30.7,116,97,7.9
Joe Harris,29:31,.509,.417,.500,.333,0.0,16.3,9.7,4.4,3.2,0.0,12.7,11.6,93,101,-4.1
Bruce Brown,29:12,.868,.750,.000,1.000,8.0,8.2,8.1,23.4,1.6,0.0,14.8,10.1,168,108,2.6
DeAndre Jordan,11:40,.833,.833,.000,.000,20.1,0.0,8.1,21.2,0.0,0.0,14.3,26.2,140,116,1.9
Tyler Johnson,26:59,.300,.300,1.000,.000,0.0,11.9,7.0,0.0,3.4,0.0,16.7,9.7,49,103,-8.2
Jeff Green,21:01,.833,.833,.333,.000,0.0,15.2,9.0,7.4,2.2,7.7,25.0,16.6,104,99,5.4
Blake Griffin,18:36,.470,.500,.500,.750,6.3,21.5,15.3,37.0,0.0,0.0,15.8,14.8,111,105,-5.1
Nicolas Claxton,14:56,.200,.200,.000,.000,15.7,16.1,15.9,8.7,0.0,16.3,0.0,14.6,78,99,-4.4
Timothé Luwawu-Cabarrot,14:31,.000,.000,1.000,.000,0.0,0.0,0.0,8.3,0.0,0.0,33.3,9.0,20,116,-18.3
