Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,36:37,.533,.471,.294,.235,0.0,11.6,4.8,24.4,1.4,2.3,21.0,27.4,97,120,1.3
Will Barton,36:03,.507,.438,.500,.250,2.8,3.9,3.2,16.6,1.4,0.0,18.4,12.8,105,123,-1.1
Nikola Jokić,34:56,.385,.375,.000,.125,8.6,24.2,15.1,29.7,1.4,0.0,15.1,24.0,89,120,-2.9
Paul Millsap,31:38,.231,.231,.385,.000,12.6,26.8,18.5,4.8,3.2,0.0,7.1,18.7,67,115,-8.6
JaMychal Green,28:25,.643,.600,.600,.200,14.1,19.9,16.5,0.0,1.8,0.0,8.4,17.7,133,119,3.1
Monte Morris,25:55,.800,.800,.300,.000,0.0,5.4,2.3,8.0,1.9,0.0,9.1,17.9,144,122,9.0
Michael Porter,19:44,.368,.300,.400,.200,0.0,21.5,8.9,0.0,2.6,0.0,0.0,23.3,89,118,-3.7
Isaiah Hartenstein,10:11,.338,.250,.000,.250,29.5,13.9,23.0,15.1,5.0,0.0,0.0,18.4,112,113,-0.6
Vlatko Čančar,2:53,,,,,0.0,49.0,20.3,0.0,0.0,0.0,,0.0,0,120,-2.5
Bol Bol,2:53,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,122,127,-1.8
Zeke Nnaji,2:53,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,29.2,0.0,29.3,144,105,35.6
Markus Howard,2:53,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.3,0,127,-35.8
R.J. Hampton,2:53,.000,.000,.000,.000,34.7,0.0,20.3,46.2,0.0,0.0,50.0,29.3,44,125,-21.1
Facundo Campazzo,2:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-17.0
