Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,33:29,6,15,.400,1,5,.200,4,4,1.000,0,7,7,6,1,0,2,3,17,+13
Saddiq Bey,32:32,4,10,.400,2,7,.286,0,0,,2,6,8,3,3,0,0,0,10,+13
Mason Plumlee,29:46,2,3,.667,0,1,.000,3,3,1.000,1,11,12,4,0,3,2,1,7,+8
Sviatoslav Mykhailiuk,21:46,4,10,.400,1,5,.200,0,0,,0,3,3,3,1,1,3,0,9,+7
Dennis Smith,18:20,6,9,.667,2,3,.667,0,0,,0,3,3,1,1,2,1,1,14,+10
Josh Jackson,29:40,7,17,.412,0,4,.000,4,4,1.000,4,3,7,0,0,2,2,4,18,+2
Saben Lee,28:43,8,11,.727,3,3,1.000,2,5,.400,1,2,3,4,2,0,3,4,21,-1
Isaiah Stewart,18:14,2,2,1.000,0,0,,0,0,,0,2,2,0,1,1,2,3,4,+4
Sekou Doumbouya,15:17,1,6,.167,0,3,.000,0,0,,0,2,2,1,1,0,0,2,2,-1
Frank Jackson,12:13,1,5,.200,1,3,.333,0,0,,0,2,2,2,0,0,0,1,3,+5
