Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,40:52,8,16,.500,1,2,.500,8,9,.889,0,3,3,5,2,0,2,3,25,-7
Darius Garland,32:46,7,16,.438,3,6,.500,0,0,,0,2,2,4,0,0,2,2,17,-31
Isaac Okoro,27:00,0,1,.000,0,0,,0,0,,1,1,2,1,1,0,0,4,0,-9
Taurean Prince,20:30,2,5,.400,0,0,,0,0,,0,2,2,2,0,1,3,1,4,-27
Andre Drummond,17:09,3,9,.333,0,0,,2,3,.667,1,4,5,2,1,0,1,4,8,-20
Lamar Stevens,25:42,3,8,.375,0,1,.000,4,6,.667,0,6,6,1,1,0,0,4,10,+10
Jarrett Allen,24:21,7,12,.583,0,1,.000,8,15,.533,5,1,6,2,1,2,3,0,22,-9
Dylan Windler,22:57,4,10,.400,2,7,.286,2,2,1.000,3,7,10,2,0,0,0,1,12,+1
Damyean Dotson,18:59,3,8,.375,1,4,.250,2,2,1.000,0,3,3,1,0,0,0,0,9,-3
Cedi Osman,7:25,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,2,0,-7
Dean Wade,2:19,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+7
