Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,38,81,.469,11,30,.367,18,21,.857,5,27,32,18,8,4,12,14,105
LAC,1,240,51,95,.537,19,34,.559,8,10,.800,13,33,46,25,5,2,12,15,129
