Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,1,240,38,100,.380,10,38,.263,7,14,.500,15,38,53,26,8,7,11,17,93
DAL,0,240,40,96,.417,15,46,.326,9,16,.563,13,41,54,22,8,12,10,15,104
