Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Terry Rozier,36:22,8,18,.444,2,5,.400,0,0,,0,6,6,0,1,0,1,3,18,-8
Devonte' Graham,36:01,5,14,.357,2,6,.333,0,0,,0,0,0,7,3,0,1,2,12,-16
P.J. Washington,32:19,6,17,.353,2,7,.286,2,2,1.000,3,7,10,6,1,0,2,4,16,-15
Gordon Hayward,26:48,5,15,.333,3,6,.500,3,4,.750,1,3,4,1,0,1,0,0,16,-5
Bismack Biyombo,24:39,2,2,1.000,0,0,,1,4,.250,1,8,9,0,0,4,0,1,5,-3
Miles Bridges,28:44,2,9,.222,0,3,.000,0,0,,4,2,6,5,1,0,4,3,4,-14
LaMelo Ball,25:25,2,8,.250,0,4,.000,0,1,.000,0,7,7,5,0,0,2,3,4,-15
Caleb Martin,14:51,3,9,.333,0,5,.000,0,0,,1,4,5,1,1,2,1,1,6,-2
Cody Martin,11:06,4,5,.800,1,1,1.000,0,1,.000,3,1,4,1,1,0,0,0,9,+8
Vernon Carey,1:15,1,1,1.000,0,0,,1,2,.500,2,0,2,0,0,0,0,0,3,+5
Malik Monk,1:15,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+5
Jalen McDaniels,1:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
