Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,36:22,.500,.500,.278,.000,0.0,15.5,7.4,0.0,1.3,0.0,5.3,21.4,94,109,-4.2
Devonte' Graham,36:01,.429,.429,.429,.000,0.0,0.0,0.0,29.8,4.1,0.0,6.7,17.1,100,109,0.4
P.J. Washington,32:19,.447,.412,.412,.118,8.0,20.4,13.9,30.6,1.5,0.0,10.1,25.2,100,106,2.5
Gordon Hayward,26:48,.477,.433,.400,.267,3.2,10.5,6.7,6.2,0.0,3.6,0.0,25.6,106,112,2.9
Bismack Biyombo,24:39,.665,1.000,.000,2.000,3.5,30.5,16.4,0.0,0.0,15.6,0.0,6.2,127,97,1.2
Miles Bridges,28:44,.222,.222,.333,.000,11.9,6.6,9.4,24.1,1.7,0.0,30.8,18.5,61,111,-10.8
LaMelo Ball,25:25,.237,.250,.500,.125,0.0,25.9,12.4,27.6,0.0,0.0,19.2,16.8,61,107,-11.9
Caleb Martin,14:51,.333,.333,.556,.000,5.8,25.4,15.1,11.4,3.3,12.9,10.0,27.6,71,93,0.4
Cody Martin,11:06,.827,.900,.200,.200,23.2,8.5,16.2,20.9,4.4,0.0,0.0,20.1,163,105,25.1
Vernon Carey,1:15,.798,1.000,.000,2.000,100.0,0.0,71.8,0.0,0.0,0.0,0.0,61.6,177,119,59.2
Malik Monk,1:15,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0,119,-35.5
Jalen McDaniels,1:15,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0,119,-34.7
