Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIA,240,.537,.470,.429,.298,12.5,75.7,40.0,50.0,13.9,8.3,5.0,100.0,109.1,117.6
CHI,240,.635,.604,.377,.286,24.3,87.5,60.0,80.5,3.2,8.3,17.2,100.0,117.6,109.1
