Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bam Adebayo,36:53,9,14,.643,0,0,,5,6,.833,2,4,6,2,2,2,1,1,23,-16
Goran Dragić,35:15,3,9,.333,0,3,.000,2,2,1.000,0,6,6,7,3,0,1,3,8,-9
Jimmy Butler,34:53,11,21,.524,0,2,.000,11,11,1.000,2,6,8,5,2,0,0,1,33,-9
Trevor Ariza,34:18,6,14,.429,4,12,.333,2,2,1.000,1,5,6,2,2,2,0,3,18,0
Duncan Robinson,26:09,1,7,.143,1,7,.143,0,0,,0,0,0,0,0,0,0,1,3,+4
Gabe Vincent,30:02,1,7,.143,1,5,.200,0,0,,0,0,0,0,2,0,2,3,3,-3
Max Strus,17:41,2,7,.286,1,6,.167,0,0,,0,2,2,0,1,0,1,3,5,-7
Dewayne Dedmon,11:07,3,3,1.000,0,0,,2,2,1.000,1,4,5,1,0,0,0,2,8,+8
Nemanja Bjelica,11:04,0,1,.000,0,0,,1,2,.500,0,1,1,1,1,0,0,1,1,-7
KZ Okpala,2:38,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1
