Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Markelle Fultz,29:03,.594,.571,.143,.095,0.0,7.0,3.6,17.6,1.7,0.0,8.4,35.3,111,116,0.1
Nikola Vučević,28:04,.588,.500,.364,.364,0.0,29.1,14.9,24.0,3.5,0.0,0.0,19.5,135,105,6.8
Evan Fournier,27:50,.660,.500,.500,1.000,3.8,0.0,1.9,11.5,0.0,0.0,6.5,23.8,138,121,-0.2
Aaron Gordon,19:48,.410,.250,.250,.500,0.0,30.9,15.8,0.0,0.0,0.0,0.0,10.6,94,112,-8.0
Dwayne Bacon,17:16,.615,.500,.250,.500,0.0,17.7,9.1,0.0,0.0,4.3,17.0,14.6,104,113,-5.0
Terrence Ross,30:44,.702,.600,.467,.533,3.5,0.0,1.7,0.0,1.6,0.0,9.7,28.7,132,118,1.7
Michael Carter-Williams,23:07,1.000,1.000,.000,.000,4.6,22.1,13.5,20.2,4.2,3.2,40.0,9.3,128,104,7.5
Khem Birch,19:56,.387,.167,.000,.667,10.7,25.6,18.3,13.9,0.0,3.7,0.0,16.7,113,111,-2.9
Cole Anthony,18:57,.515,.333,.222,.667,22.5,16.2,19.3,25.8,0.0,0.0,0.0,26.4,137,117,2.9
Chuma Okeke,16:12,,,,,6.6,0.0,3.2,16.0,0.0,0.0,100.0,2.7,101,121,-4.6
Gary Clark,9:03,.000,.000,1.000,.000,11.8,22.6,17.3,14.3,0.0,0.0,33.3,14.2,43,115,-15.8
