Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kevin Huerter,36:42,6,9,.667,5,8,.625,2,2,1.000,0,3,3,4,0,0,2,3,19,+6
Trae Young,36:08,6,15,.400,2,4,.500,14,14,1.000,0,2,2,13,0,2,7,3,28,+9
John Collins,34:21,6,11,.545,3,6,.500,4,4,1.000,1,6,7,4,0,3,4,3,19,+10
Cam Reddish,30:14,3,6,.500,2,4,.500,2,2,1.000,0,5,5,1,0,0,1,3,10,+8
Clint Capela,28:38,10,13,.769,0,0,,3,5,.600,3,13,16,0,0,4,1,2,23,+9
Danilo Gallinari,24:35,4,6,.667,3,5,.600,3,3,1.000,0,5,5,4,0,0,2,4,14,+9
Tony Snell,17:51,2,4,.500,2,4,.500,0,0,,0,2,2,2,0,1,0,1,6,0
Rajon Rondo,11:52,1,3,.333,0,1,.000,0,0,,0,0,0,2,1,0,1,1,2,+2
Solomon Hill,11:43,3,5,.600,2,4,.500,0,0,,0,1,1,1,0,0,0,1,8,+5
Onyeka Okongwu,7:56,1,2,.500,0,0,,1,3,.333,0,2,2,0,0,0,0,4,3,-3
