Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,0,240,37,79,.468,13,35,.371,14,18,.778,5,34,39,22,8,6,19,19,101
PHO,1,240,43,86,.500,14,27,.519,13,17,.765,6,34,40,29,8,1,18,19,113
