Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,33:40,.704,.656,.188,.250,7.1,9.3,8.3,23.3,1.4,3.0,14.5,25.1,138,119,3.8
Joe Harris,33:03,.744,.731,.692,.077,0.0,3.2,1.7,6.2,2.8,0.0,6.9,17.8,140,119,3.0
James Harden,32:27,.793,.750,.429,.286,0.0,32.2,17.2,37.2,0.0,3.1,6.0,21.0,169,118,10.6
Bruce Brown,24:16,.830,.818,.091,.091,4.9,17.2,11.5,5.0,0.0,0.0,8.0,20.8,153,123,1.4
DeAndre Jordan,20:19,.672,.714,.000,.143,17.7,25.7,22.0,10.5,0.0,9.8,11.8,16.9,139,114,2.5
Jeff Green,29:16,.506,.450,.500,.200,4.1,17.8,11.4,9.8,4.7,0.0,15.5,17.9,105,112,-3.4
Timothé Luwawu-Cabarrot,19:45,.597,.600,.800,.200,0.0,26.4,14.1,15.4,2.3,0.0,0.0,22.4,135,116,2.1
Reggie Perry,19:24,.672,.643,.429,.143,18.6,37.7,28.8,5.3,0.0,0.0,21.2,19.8,124,120,-4.7
Landry Shamet,18:22,.688,.688,.875,.000,0.0,0.0,0.0,5.6,0.0,0.0,0.0,17.7,142,126,-1.7
Chris Chiozza,4:44,.750,.750,1.000,.000,0.0,0.0,0.0,21.6,0.0,0.0,0.0,17.2,166,126,6.3
Tyler Johnson,4:44,.000,.000,.500,.000,0.0,0.0,0.0,17.8,0.0,0.0,0.0,17.2,41,126,-21.7
