Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
DeMar DeRozan,40:59,8,20,.400,0,1,.000,13,16,.813,0,6,6,6,1,0,1,4,29,-5
Keldon Johnson,34:34,7,14,.500,0,3,.000,3,4,.750,3,11,14,3,0,0,2,6,17,-1
LaMarcus Aldridge,30:21,11,18,.611,4,7,.571,0,0,,2,7,9,2,0,1,1,1,26,+4
Lonnie Walker,29:09,3,9,.333,3,7,.429,0,0,,0,6,6,3,0,0,0,2,9,+4
Dejounte Murray,1:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
Patty Mills,36:39,5,12,.417,1,4,.250,2,2,1.000,0,2,2,2,1,0,1,1,13,+14
Rudy Gay,26:22,5,11,.455,3,5,.600,3,4,.750,2,2,4,2,0,2,1,1,16,-2
Devin Vassell,20:53,1,2,.500,1,1,1.000,2,2,1.000,0,3,3,2,1,0,0,1,5,-19
Jakob Poeltl,17:36,1,3,.333,0,0,,0,2,.000,2,3,5,1,0,2,1,1,2,-7
Tre Jones,2:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
