Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,240,.613,.590,.398,.229,20.0,77.3,50.0,76.7,8.1,1.8,16.5,100.0,113.1,124.2
ORL,240,.616,.588,.374,.220,22.7,80.0,50.0,54.3,8.1,4.0,9.1,100.0,124.2,113.1
