Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Michael Porter,35:49,12,19,.632,3,6,.500,4,5,.800,2,5,7,2,1,1,2,0,31,+7
Facundo Campazzo,30:17,3,8,.375,1,4,.250,0,0,,1,1,2,7,2,0,1,3,7,+10
Nikola Jokić,29:40,6,12,.500,2,3,.667,10,10,1.000,1,14,15,5,2,0,6,3,24,+11
PJ Dozier,26:28,4,12,.333,0,3,.000,1,1,1.000,0,3,3,3,0,1,0,1,9,+24
Aaron Gordon,22:05,6,10,.600,2,3,.667,1,3,.333,3,2,5,2,1,0,0,3,15,+9
Austin Rivers,28:52,3,8,.375,0,4,.000,0,0,,0,1,1,3,1,1,1,3,6,+15
JaMychal Green,19:22,2,5,.400,1,3,.333,0,0,,1,4,5,0,0,0,0,2,5,+13
Shaquille Harrison,19:09,1,4,.250,0,1,.000,1,1,1.000,0,4,4,1,0,0,0,2,3,+15
Paul Millsap,14:12,5,11,.455,2,5,.400,0,0,,0,4,4,0,1,0,0,2,12,+11
Vlatko Čančar,4:07,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2
Bol Bol,3:19,1,2,.500,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4,+1
Zeke Nnaji,3:19,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,+1
Markus Howard,3:19,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,0,0,+1
