Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Seth Curry,35:10,.883,.850,.500,.300,0.0,11.1,6.5,17.9,1.5,0.0,8.1,16.8,165,106,8.8
Tobias Harris,34:37,.781,.769,.000,.077,11.9,17.0,14.9,15.9,3.0,0.0,18.2,22.7,133,100,6.4
Ben Simmons,33:26,.815,.857,.000,.714,0.0,17.6,10.3,22.9,4.6,0.0,17.9,16.0,142,96,7.0
Joel Embiid,32:57,.416,.308,.231,.462,4.2,26.8,17.3,12.8,0.0,8.2,20.4,28.5,81,98,-8.9
Danny Green,28:43,.700,.700,.900,.000,0.0,13.6,8.0,15.8,7.2,0.0,0.0,16.7,145,92,13.6
Matisse Thybulle,20:16,.500,.500,.625,.000,0.0,0.0,0.0,0.0,2.5,13.4,20.0,23.6,76,99,-0.5
Shake Milton,14:34,.765,.800,.600,.400,0.0,6.7,3.9,32.8,0.0,0.0,14.5,22.6,138,111,7.9
Dwight Howard,14:28,.174,.000,.000,1.000,28.4,27.1,27.6,0.0,0.0,0.0,0.0,9.5,100,103,-10.0
George Hill,13:20,.644,.667,.333,.667,0.0,14.7,8.6,11.0,0.0,0.0,43.6,24.7,73,108,-12.7
Mike Scott,5:29,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0,113,-14.6
Furkan Korkmaz,4:37,.000,.000,.000,.000,0.0,21.2,12.4,26.0,0.0,0.0,0.0,10.4,61,105,-12.3
Tyrese Maxey,2:23,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0,113,-46.8
