Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyle Lowry,36:49,6,12,.500,4,9,.444,4,6,.667,1,6,7,4,2,0,4,3,20,+11
Fred VanVleet,35:32,9,19,.474,4,9,.444,3,3,1.000,1,4,5,7,1,1,1,0,25,+21
OG Anunoby,34:59,1,10,.100,0,7,.000,3,4,.750,2,5,7,2,1,0,1,3,5,+22
Norman Powell,34:09,7,13,.538,2,7,.286,1,1,1.000,0,4,4,1,2,1,3,2,17,+28
Aron Baynes,14:54,1,3,.333,1,3,.333,0,0,,1,3,4,1,0,0,1,3,3,0
Chris Boucher,24:23,3,9,.333,1,4,.250,2,5,.400,2,7,9,2,0,1,2,4,9,+11
Terence Davis,16:15,4,7,.571,2,5,.400,0,0,,0,4,4,0,0,1,3,3,10,-5
Stanley Johnson,12:35,0,2,.000,0,2,.000,0,0,,1,3,4,2,0,0,0,1,0,0
Alex Len,12:33,3,4,.750,3,3,1.000,2,2,1.000,0,2,2,0,0,1,0,0,11,+8
Yuta Watanabe,9:27,0,2,.000,0,1,.000,0,0,,1,3,4,1,1,1,0,2,0,-8
Paul Watson,2:48,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-1
Malachi Flynn,2:48,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1
DeAndre' Bembry,2:48,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,1,0,-1
