Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,36:07,10,19,.526,4,7,.571,11,13,.846,2,4,6,15,1,0,3,2,35,+6
Clint Capela,31:48,8,9,.889,0,0,,6,8,.750,2,8,10,1,0,1,2,3,22,+5
Kevin Huerter,30:42,5,8,.625,1,4,.250,0,0,,0,4,4,2,0,0,1,6,11,+9
John Collins,29:37,5,13,.385,0,5,.000,2,4,.500,2,9,11,3,0,2,0,2,12,+3
Cam Reddish,27:58,2,8,.250,2,5,.400,2,2,1.000,2,2,4,1,1,0,1,2,8,+5
Tony Snell,22:37,4,5,.800,4,5,.800,0,0,,0,1,1,1,0,0,1,1,12,+1
Danilo Gallinari,20:51,3,6,.500,1,3,.333,5,5,1.000,1,4,5,3,2,0,1,1,12,+5
Solomon Hill,14:49,0,2,.000,0,2,.000,0,0,,1,0,1,1,0,0,0,1,0,+1
Onyeka Okongwu,13:38,4,7,.571,0,1,.000,1,1,1.000,0,2,2,0,0,1,0,2,9,+3
Skylar Mays,11:53,1,4,.250,0,2,.000,0,0,,0,0,0,2,2,0,2,0,2,+2
